,hrs,absences,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,Attrition
1357,5.908809683176944,13,3,3,2.0,4.0,4.0,55,2,1,2,3,1,1,0,1,1,1,27810,8.0,8,1,19.0,2,5,0,0
1358,8.501149040606666,6,3,3,3.0,4.0,3.0,55,2,2,26,3,2,1,1,1,2,2,104480,2.0,8,0,30.0,3,5,1,0
1359,9.22570169567139,7,3,3,4.0,3.0,3.0,50,2,1,1,3,5,1,0,2,7,1,134960,3.0,8,1,22.0,3,12,1,0
1360,6.856221552878056,6,2,3,3.0,2.0,4.0,46,2,1,4,2,1,1,1,3,4,1,138260,8.0,8,0,23.0,1,13,5,0
1361,6.404223560910277,18,2,4,3.0,1.0,2.0,35,2,2,6,4,3,1,0,2,3,2,94190,1.0,8,1,6.0,5,6,1,0
1362,5.754217983043056,11,3,3,1.0,1.0,3.0,36,0,1,10,4,5,1,0,2,6,1,41520,9.0,8,1,10.0,3,8,0,0
1363,7.437853636769167,21,1,3,3.0,3.0,3.0,41,2,1,17,2,4,1,1,1,4,0,52080,3.0,8,3,12.0,2,9,0,0
1364,7.815647032574722,9,3,3,4.0,3.0,3.0,55,2,1,7,3,3,1,1,3,6,0,22720,2.0,8,1,21.0,2,5,0,0
1365,6.114877286925278,19,3,3,3.0,3.0,3.0,20,2,1,18,4,3,1,0,2,7,2,37430,1.0,8,1,2.0,2,2,2,0
1366,5.600008924587223,20,2,3,2.0,1.0,3.0,39,2,1,4,3,1,1,1,2,7,2,98520,0.0,8,1,21.0,5,20,11,0
1367,5.63854194556,15,3,3,4.0,1.0,3.0,35,2,1,2,3,1,1,1,3,0,1,23210,9.0,8,1,15.0,0,13,6,1
1368,9.951400044622778,17,3,3,4.0,1.0,3.0,41,2,1,1,4,3,1,1,1,6,2,195170,2.0,8,0,20.0,5,18,2,0
1369,6.675439535921389,12,4,3,4.0,1.0,1.0,48,2,1,8,1,3,1,1,2,2,1,53760,7.0,8,1,21.0,3,3,0,0
1370,8.454171128960278,12,2,3,2.0,3.0,2.0,22,0,2,17,2,2,1,1,3,7,1,97050,1.0,8,2,4.0,3,4,1,0
1371,10.337145247657222,3,3,3,4.0,3.0,3.0,50,1,1,1,4,3,1,1,2,6,2,159920,3.0,8,0,5.0,3,0,0,1
1372,8.621035252119444,5,3,3,1.0,3.0,2.0,45,2,1,22,3,1,1,0,2,8,1,132120,4.0,8,0,7.0,4,3,0,0
1373,9.60363007585889,10,3,4,3.0,3.0,3.0,42,1,1,10,1,1,1,0,1,7,0,50100,6.0,8,3,7.0,3,2,2,1
1374,6.056233824185555,11,2,3,2.0,4.0,3.0,49,1,2,11,4,1,1,1,2,6,1,35060,3.0,8,1,28.0,4,5,4,0
1375,6.863467202141667,7,3,3,3.0,3.0,3.0,39,1,1,12,1,3,1,1,1,6,1,99910,1.0,8,1,8.0,3,8,0,0
1376,6.299080767514444,18,3,3,3.0,4.0,4.0,33,2,1,2,2,3,1,1,1,7,2,24400,0.0,8,3,4.0,4,3,0,0
1377,6.596233824185555,11,1,3,4.0,2.0,3.0,46,2,1,1,4,1,1,1,1,4,1,23400,2.0,8,1,26.0,2,11,0,0
1378,6.535416108879722,5,4,4,4.0,4.0,3.0,53,2,1,1,1,3,1,1,1,7,2,44250,6.0,8,1,33.0,2,12,3,0
1379,6.138780678268611,6,3,3,2.0,4.0,3.0,28,2,1,21,4,1,1,0,1,0,0,25000,1.0,8,2,6.0,3,5,0,0
1380,8.42718429272639,13,3,3,4.0,4.0,3.0,27,1,2,4,3,5,1,1,5,2,0,21940,1.0,8,0,6.0,5,6,0,0
1381,7.2152744310575,7,3,3,2.0,4.0,4.0,37,2,1,8,1,1,1,1,1,7,2,41930,4.0,8,1,12.0,5,6,1,0
1382,7.315970548861944,13,2,4,3.0,2.0,4.0,31,1,1,10,1,1,1,0,1,6,2,41890,0.0,8,1,6.0,3,5,1,1
1383,6.74151048639,6,2,3,1.0,3.0,2.0,24,0,1,1,5,1,1,1,3,6,0,93800,0.0,8,0,5.0,2,4,1,0
1384,6.685159526996666,5,2,3,2.0,2.0,3.0,32,1,1,12,5,3,1,1,1,6,1,95470,1.0,8,1,10.0,3,10,5,0
1385,7.067336010709444,21,2,3,3.0,2.0,2.0,26,2,2,17,3,3,1,0,2,3,1,57690,1.0,8,0,5.0,4,5,4,0
1386,5.803421463632223,8,3,3,4.0,4.0,3.0,42,2,1,8,2,1,1,0,5,3,2,40140,8.0,8,1,24.0,3,1,0,0
1387,5.911448014279166,17,3,3,2.0,4.0,3.0,32,2,1,3,2,1,1,1,3,6,1,47210,3.0,8,1,6.0,3,3,0,0
1388,6.816898705934722,7,3,3,1.0,2.0,3.0,32,2,1,26,3,3,1,0,2,5,2,88230,6.0,8,2,10.0,3,0,0,1
1389,7.056212628290833,17,4,3,1.0,2.0,3.0,41,1,1,16,1,3,1,0,1,6,2,28100,1.0,8,0,8.0,3,8,7,1
1390,8.596386657741945,9,2,3,3.0,1.0,3.0,34,2,2,13,4,3,1,1,3,8,2,74910,0.0,8,1,4.0,3,3,0,0
1391,6.2267927264613885,10,3,3,4.0,3.0,3.0,35,2,1,15,2,3,1,0,2,2,2,54060,0.0,8,1,6.0,2,5,4,0
1392,9.859254796965557,15,2,3,1.0,3.0,3.0,30,2,2,2,3,1,1,1,2,0,1,40000,4.0,8,0,7.0,5,5,0,1
1393,9.420705042391669,10,3,3,2.0,3.0,4.0,22,2,1,15,4,1,1,0,1,2,1,124900,0.0,8,0,4.0,3,3,0,1
1394,8.8195225345825,14,1,3,1.0,3.0,3.0,48,2,1,2,4,5,1,0,1,7,2,45910,9.0,8,0,23.0,6,1,0,1
1395,5.866026327532222,18,3,4,1.0,4.0,3.0,26,2,1,2,2,4,1,1,3,2,2,53040,0.0,8,1,5.0,2,4,1,0
1396,7.636624274877223,16,3,3,1.0,4.0,4.0,35,1,1,13,3,1,1,1,3,7,2,20420,0.0,8,0,6.0,2,5,1,0
1397,6.775146140115833,5,2,4,1.0,4.0,3.0,38,2,1,23,3,3,1,1,3,8,1,39040,1.0,8,0,10.0,3,10,1,0
1398,6.981834002677222,4,4,3,4.0,4.0,3.0,39,2,2,2,3,1,1,1,3,1,1,21150,1.0,8,0,21.0,3,21,11,0
1399,6.097392904953056,12,2,3,4.0,4.0,3.0,34,2,1,26,3,3,1,1,1,2,2,52370,1.0,8,1,10.0,3,10,5,0
1400,7.770776439089444,8,3,3,4.0,3.0,3.0,29,2,1,16,3,3,1,0,1,4,0,22100,8.0,8,1,11.0,4,7,1,0
1401,10.066420124944166,6,3,3,4.0,4.0,3.0,27,2,1,2,4,1,1,1,1,1,1,37080,1.0,8,2,6.0,2,6,4,0
1402,6.567718652387223,22,4,3,2.0,4.0,3.0,42,2,2,21,2,1,1,0,1,0,2,22010,4.0,8,1,16.0,3,1,0,0
1403,8.492988621151111,5,3,3,3.0,4.0,4.0,43,1,1,3,4,1,1,1,1,7,1,24080,1.0,8,1,25.0,3,25,4,0
1404,7.400519857206389,4,3,3,3.0,4.0,2.0,30,2,1,8,3,1,1,1,2,7,0,52090,7.0,8,1,10.0,3,8,7,0
1405,5.9845470771975,20,3,3,3.0,3.0,4.0,53,2,1,9,3,5,1,1,1,3,0,39200,6.0,8,1,22.0,3,17,15,0
1406,6.546893128067778,6,3,4,3.0,2.0,4.0,33,0,2,7,3,1,1,1,2,7,1,112450,0.0,8,0,8.0,3,7,0,0
1407,6.5562226684513885,9,3,4,4.0,3.0,1.0,56,2,2,10,4,4,1,1,2,7,1,40780,8.0,8,1,14.0,3,10,9,1
1408,9.827349397590275,9,3,3,4.0,3.0,1.0,32,2,2,23,1,1,1,1,3,0,2,24680,0.0,8,0,4.0,2,3,1,1
1409,6.878937974118611,12,3,3,2.0,1.0,3.0,40,2,1,1,4,1,1,1,2,3,0,199430,2.0,8,1,15.0,3,7,7,0
1410,6.066388888888889,21,3,4,4.0,2.0,3.0,45,2,1,1,4,1,1,1,1,5,2,29420,1.0,8,1,21.0,4,21,8,0
1411,7.300898036590556,9,3,3,1.0,3.0,1.0,21,1,1,20,2,3,1,0,4,6,2,53370,1.0,8,1,2.0,2,2,2,1
1412,9.911811691209166,5,2,3,3.0,4.0,3.0,59,2,1,16,4,3,1,0,5,2,2,186650,3.0,8,0,30.0,3,5,4,0
1413,7.460060240963611,4,2,3,3.0,1.0,3.0,26,1,2,11,3,2,1,1,2,0,2,22670,1.0,8,3,7.0,2,7,0,0
1414,7.001870816599722,19,2,3,2.0,3.0,2.0,57,2,2,2,1,1,1,1,3,6,1,61620,0.0,8,0,13.0,5,12,2,0
1415,7.562763275323333,13,3,3,4.0,1.0,3.0,32,2,1,10,1,3,1,1,1,7,2,23420,4.0,8,2,9.0,2,6,0,0
1416,6.0286590807675,6,3,3,2.0,1.0,3.0,44,2,1,18,4,1,1,0,2,7,1,21190,9.0,8,0,24.0,3,20,3,1
1417,5.650391566265,22,3,3,4.0,3.0,3.0,27,1,1,18,2,3,1,0,1,2,2,65160,1.0,8,1,7.0,4,7,0,0
1418,6.050373717090555,11,3,3,1.0,3.0,4.0,47,2,1,3,2,3,1,1,2,2,1,43640,3.0,8,1,26.0,3,20,5,0
1419,9.681227130745,17,3,3,4.0,2.0,3.0,56,2,1,24,4,1,1,1,2,2,1,32210,4.0,8,2,33.0,2,19,15,0
1420,6.37260821062,11,3,3,1.0,4.0,4.0,46,2,1,18,1,3,1,1,1,4,0,59800,4.0,8,1,28.0,2,7,4,1
1421,5.850785363676667,13,4,3,3.0,1.0,3.0,29,2,1,1,3,3,1,0,1,3,1,23140,3.0,8,0,9.0,5,7,0,0
1422,5.735748549754445,23,2,3,1.0,4.0,2.0,36,2,2,1,3,2,1,1,2,6,2,35050,1.0,8,2,10.0,2,10,1,0
1423,5.777309236947778,17,3,4,4.0,3.0,2.0,34,1,1,5,3,3,1,1,2,6,0,137440,0.0,8,1,3.0,3,2,1,1
1424,9.91912427487722,7,3,3,4.0,4.0,2.0,27,1,2,8,4,1,1,1,5,6,2,21070,0.0,8,0,6.0,2,5,0,0
1425,7.6081648817491665,6,3,3,1.0,2.0,1.0,29,1,1,28,3,3,1,0,5,6,2,44340,,8,3,7.0,1,5,0,1
1426,7.026203703703611,16,2,3,2.0,3.0,3.0,40,2,2,6,2,1,1,0,1,2,1,26470,6.0,8,0,20.0,2,1,0,0
1427,6.346373270861111,21,3,3,3.0,3.0,3.0,32,2,1,20,3,3,1,0,1,4,2,45810,3.0,8,1,8.0,3,5,1,0
1428,6.630863453815,16,3,3,2.0,3.0,2.0,34,2,2,1,1,2,1,0,2,2,1,24760,1.0,8,0,6.0,2,6,1,0
1429,7.140719544845833,15,3,4,3.0,4.0,2.0,51,2,1,1,2,1,1,1,1,7,1,41050,4.0,8,1,18.0,2,7,0,0
1430,7.021560687193055,19,3,3,4.0,4.0,4.0,32,1,2,9,4,1,1,1,4,7,2,43270,8.0,8,0,4.0,4,0,0,0
1431,6.130653726015,20,3,3,3.0,3.0,2.0,28,0,1,21,1,3,1,1,3,6,2,79780,1.0,8,2,5.0,2,5,1,0
1432,6.066220437304723,19,3,3,2.0,1.0,3.0,39,2,1,6,2,1,1,1,3,6,1,106090,2.0,8,1,10.0,2,7,7,0
1433,5.935101517179723,18,3,3,3.0,4.0,3.0,22,2,2,29,4,5,1,1,1,7,1,46630,0.0,8,1,3.0,1,2,2,0
1434,7.540649263721389,15,3,3,2.0,4.0,3.0,53,2,1,24,3,1,1,1,4,5,1,133200,3.0,8,0,11.0,2,4,1,0
1435,6.785148371262777,8,3,3,4.0,4.0,3.0,45,2,1,26,1,3,1,0,3,0,0,27940,3.0,8,1,8.0,2,5,0,0
1436,7.644056224899445,4,3,3,4.0,3.0,3.0,39,2,2,2,2,3,1,0,1,7,1,20080,2.0,8,0,11.0,3,7,7,0
1437,7.276480365908055,13,3,4,3.0,3.0,3.0,28,2,1,10,3,1,1,0,3,3,0,135910,5.0,8,1,6.0,2,2,2,0
1438,7.613454930834444,9,4,4,3.0,2.0,3.0,46,2,1,4,4,3,1,0,2,8,1,27430,5.0,8,1,14.0,1,8,0,1
1439,6.219141008478333,10,2,3,2.0,3.0,3.0,40,2,1,3,3,1,1,1,2,7,0,45770,5.0,8,1,15.0,3,12,11,0
1440,6.632009147701667,19,3,3,2.0,4.0,3.0,36,2,1,2,3,1,1,1,2,8,1,43200,3.0,8,0,5.0,2,1,0,0
1441,8.010058009816944,4,2,3,4.0,2.0,3.0,40,1,2,1,3,2,1,1,1,6,0,39310,8.0,8,0,3.0,2,1,0,0
1442,6.966222668451389,15,3,3,1.0,3.0,4.0,37,2,2,4,3,2,1,1,4,1,0,160320,1.0,8,0,7.0,2,7,0,0
1443,8.219101963409166,5,3,3,4.0,2.0,3.0,29,2,1,3,4,1,1,1,3,7,0,39780,1.0,8,0,7.0,0,7,1,0
1444,7.093589915216389,7,2,3,4.0,4.0,3.0,32,2,1,8,1,3,1,0,2,6,2,46270,8.0,8,1,8.0,2,1,0,0
1445,7.970253235162778,5,2,3,1.0,2.0,3.0,21,1,1,9,3,3,1,0,4,4,2,178750,1.0,8,0,3.0,5,3,1,1
1446,10.303082329317222,4,3,3,1.0,1.0,1.0,40,2,2,16,4,2,1,1,1,5,2,36330,3.0,8,2,10.0,0,4,0,1
1447,6.86505243195,18,3,3,1.0,3.0,2.0,43,0,0,8,5,3,1,0,3,7,2,22580,4.0,8,0,7.0,2,3,1,0
1448,6.622714190093611,13,4,3,2.0,2.0,3.0,38,2,2,22,2,3,1,1,1,7,1,137340,0.0,8,0,3.0,3,2,1,0
1449,6.0646541722444445,10,2,3,4.0,3.0,1.0,54,1,1,9,2,3,1,1,2,8,0,29830,7.0,8,1,33.0,2,5,1,0
1450,7.627585899151945,9,3,4,3.0,1.0,4.0,32,2,1,24,3,1,1,1,4,2,1,37300,1.0,8,1,8.0,4,8,6,0
1451,7.0378201695669445,16,3,3,3.0,4.0,2.0,30,2,1,8,3,1,1,1,2,7,0,52090,7.0,8,1,10.0,3,8,7,0
1452,6.269079651940833,20,1,3,3.0,4.0,3.0,30,1,1,1,4,3,1,1,1,6,2,20330,1.0,8,1,12.0,3,12,3,0
1453,9.751638777331388,18,3,3,3.0,1.0,3.0,49,1,1,1,1,3,1,0,2,6,2,35910,9.0,8,0,22.0,2,3,1,0
1454,7.754089692101667,10,3,3,4.0,4.0,3.0,54,0,1,9,3,1,1,1,1,2,2,196130,2.0,8,0,23.0,5,5,4,0
1455,8.204400937081388,14,3,3,2.0,4.0,3.0,42,2,2,1,3,1,1,0,1,7,0,23720,3.0,8,1,14.0,3,0,0,0
1456,9.593979250334444,9,1,3,2.0,2.0,2.0,58,2,2,3,3,2,1,0,1,6,1,52060,4.0,8,3,9.0,4,1,0,0
1457,6.322457608210556,15,3,3,2.0,4.0,3.0,35,2,1,10,5,3,1,0,4,2,2,134580,1.0,8,0,17.0,3,17,11,0
1458,5.8089491298525,21,3,3,2.0,4.0,3.0,28,2,1,21,4,1,1,0,1,0,0,25000,1.0,8,2,6.0,3,5,0,0
1459,10.237904953145833,10,3,3,4.0,1.0,1.0,39,2,1,10,4,1,1,0,4,1,1,66960,7.0,8,0,8.0,3,2,2,1
1460,6.245912539045,19,3,3,2.0,,3.0,45,2,1,1,2,3,1,0,1,7,0,70830,2.0,8,1,25.0,5,1,0,0
1461,7.5487639446675,15,3,3,4.0,1.0,3.0,55,2,0,7,3,0,1,1,4,2,1,74280,5.0,8,0,24.0,2,5,1,1
1462,5.995146140115834,8,3,3,3.0,1.0,2.0,30,2,1,8,3,3,1,0,1,7,1,183000,0.0,8,0,7.0,6,6,0,0
1463,6.514453369031667,20,2,3,4.0,2.0,3.0,29,2,2,20,3,2,1,0,2,3,0,29260,1.0,8,1,2.0,3,2,2,0
1464,10.681424587237778,5,1,4,2.0,4.0,2.0,29,2,2,4,2,4,1,0,2,0,1,65400,1.0,8,0,10.0,2,10,1,0
1465,9.423482820169443,17,3,3,2.0,4.0,3.0,37,1,2,2,4,1,1,1,2,2,0,52380,1.0,8,1,10.0,5,10,0,0
1466,9.959563810798612,8,3,3,4.0,3.0,3.0,34,2,0,2,3,0,1,1,2,4,1,28180,1.0,8,1,10.0,2,10,8,0
1467,8.618530789825833,3,4,3,4.0,1.0,3.0,37,2,1,7,2,3,1,1,1,4,1,20110,5.0,8,0,16.0,4,5,0,0
1468,7.819524765729445,9,3,3,4.0,3.0,3.0,40,2,1,8,3,4,1,1,2,7,1,50870,3.0,8,1,10.0,3,7,1,0
1469,6.773713743864167,5,3,3,4.0,3.0,3.0,41,2,1,2,3,1,1,1,2,6,2,47410,6.0,8,0,8.0,3,2,2,0
1470,7.769093038821945,13,3,4,3.0,1.0,3.0,31,0,1,28,4,3,1,1,2,6,2,25930,0.0,8,0,4.0,2,3,1,1
1471,5.971953369031667,14,1,3,4.0,3.0,3.0,57,2,1,21,4,1,1,1,5,6,1,191610,2.0,8,0,15.0,2,3,1,0
1472,10.174724453368889,3,2,3,4.0,1.0,3.0,29,2,0,3,5,1,1,1,1,7,2,27230,6.0,8,1,3.0,2,0,0,1
1473,5.767146363230555,14,3,3,4.0,1.0,3.0,31,2,1,2,3,1,1,1,3,2,1,21680,0.0,8,1,2.0,2,1,0,1
1474,6.936626506023889,15,3,3,4.0,1.0,2.0,32,0,1,10,4,1,1,0,5,6,1,23800,4.0,8,0,9.0,5,6,1,0
1475,6.264275992860278,19,3,4,4.0,2.0,4.0,34,2,1,18,1,3,1,1,1,0,2,27030,1.0,8,1,9.0,2,8,7,0
1476,10.192650602409444,7,3,3,3.0,1.0,3.0,49,1,1,1,1,3,1,0,2,6,2,35910,9.0,8,0,22.0,2,3,1,0
1477,5.505814368585278,23,3,3,1.0,2.0,2.0,40,2,1,1,4,3,1,1,2,6,0,192320,2.0,8,1,11.0,3,1,0,0
1478,5.945851182507778,10,2,3,3.0,4.0,3.0,39,1,1,2,1,3,1,1,2,0,0,51550,2.0,8,1,7.0,3,2,2,0
1479,7.247347166443333,17,2,3,1.0,3.0,3.0,47,2,1,1,4,1,1,1,2,7,2,42490,2.0,8,1,25.0,2,17,12,0
1480,7.299027219990833,16,1,3,3.0,1.0,2.0,44,2,1,3,4,1,1,1,2,6,0,47070,1.0,8,0,26.0,4,25,14,0
1481,8.397965194109723,17,1,3,2.0,2.0,3.0,56,2,1,15,3,1,1,1,2,2,1,33120,9.0,8,0,7.0,1,5,4,1
1482,7.116712405176111,7,3,3,3.0,2.0,1.0,36,2,1,13,3,5,1,0,3,0,1,25170,2.0,8,0,12.0,3,4,1,0
1483,6.670332440874445,16,3,3,2.0,1.0,3.0,25,0,1,7,4,3,1,0,4,2,0,134640,1.0,8,1,6.0,2,6,1,0
1484,7.447199910753889,11,3,3,1.0,4.0,2.0,47,2,1,23,4,1,1,0,2,7,1,62740,7.0,8,2,17.0,0,6,1,0
1485,6.742812360553056,7,4,3,2.0,2.0,3.0,38,2,2,22,2,3,1,1,1,7,1,137340,0.0,8,0,3.0,3,2,1,0
1486,7.3389904060686115,20,2,3,4.0,1.0,3.0,32,2,0,12,2,0,1,0,1,8,2,20610,1.0,8,1,1.0,2,1,0,0
1487,7.618229585006667,15,3,3,4.0,4.0,1.0,42,1,0,1,4,5,1,1,2,4,1,31620,2.0,8,2,24.0,1,20,13,0
1488,7.762304774654167,7,2,3,1.0,1.0,3.0,33,2,1,23,5,1,1,1,1,1,2,86390,5.0,8,2,6.0,3,3,0,1
1489,10.116549531459167,2,2,3,4.0,4.0,3.0,39,0,1,3,3,1,1,0,2,4,1,109760,1.0,8,0,9.0,3,9,5,0
1490,10.323172690762778,2,3,4,2.0,1.0,3.0,36,2,1,1,3,3,1,1,2,4,0,33760,5.0,8,0,16.0,3,2,2,1
1491,8.0619946452475,18,3,3,4.0,4.0,4.0,44,2,1,2,2,1,1,1,1,2,1,40110,4.0,8,1,26.0,2,2,0,0
1492,7.628406961177777,12,1,3,2.0,1.0,2.0,46,2,2,2,3,1,1,0,1,6,2,34200,3.0,8,2,22.0,3,2,2,0
1493,5.783932396251667,9,3,3,3.0,3.0,2.0,34,2,2,9,4,3,1,0,2,2,1,27410,0.0,8,1,2.0,3,1,0,0
1494,6.383496207050277,7,4,3,3.0,3.0,4.0,28,2,1,1,3,1,1,1,2,0,2,74570,3.0,8,2,10.0,1,8,1,0
1495,6.5006291834,8,4,4,1.0,3.0,4.0,44,2,2,29,4,2,1,1,2,7,2,19510,4.0,8,3,10.0,4,2,0,0
1496,6.0464982150825,13,2,3,4.0,3.0,3.0,38,2,1,8,2,1,1,0,2,7,1,32010,1.0,8,1,5.0,3,5,0,0
1497,8.849914100847778,4,3,3,3.0,1.0,2.0,46,1,1,12,1,3,1,1,1,2,1,20740,2.0,8,1,21.0,3,10,9,0
1498,5.466765952699444,23,3,3,4.0,3.0,2.0,34,1,1,25,1,1,1,0,1,3,1,22590,1.0,8,0,8.0,2,8,7,0
1499,7.3814457831325,7,3,3,2.0,2.0,3.0,30,1,1,8,4,3,1,1,1,7,2,191440,0.0,8,0,4.0,3,3,1,1
1500,6.428675814368333,10,3,4,3.0,2.0,3.0,49,1,2,1,4,1,1,0,2,4,1,58100,1.0,8,1,10.0,2,10,1,0
1501,8.722841365461667,7,2,3,3.0,2.0,3.0,33,1,2,1,3,2,1,1,2,1,1,21760,1.0,8,1,6.0,2,6,1,0
1502,6.285266622043611,15,3,3,1.0,4.0,2.0,34,1,2,29,4,2,1,1,1,6,2,115100,0.0,8,1,7.0,5,6,0,0
1503,6.881817269076112,5,3,3,4.0,4.0,,52,2,1,5,4,4,1,1,1,2,1,29110,2.0,8,2,26.0,3,9,7,0
1504,7.7259448906736115,9,3,3,4.0,4.0,3.0,47,2,2,18,4,3,1,0,2,6,2,55820,1.0,8,0,9.0,3,9,0,0
1505,6.550412762159723,5,3,3,2.0,4.0,3.0,35,0,2,10,1,1,1,0,2,5,0,43230,2.0,8,3,15.0,3,7,1,0
1506,7.367965194109722,18,3,3,2.0,2.0,1.0,37,2,1,22,3,1,1,0,2,0,1,174440,1.0,8,0,8.0,4,8,7,0
1507,7.113247434181111,10,2,3,2.0,3.0,4.0,35,2,1,8,1,5,1,0,3,4,1,53460,0.0,8,0,6.0,3,5,0,0
1508,6.26495091477,5,2,3,4.0,1.0,3.0,34,2,1,26,3,4,1,0,1,7,1,190380,6.0,8,0,13.0,3,11,5,0
1509,8.533591030789722,13,1,3,2.0,2.0,3.0,56,2,1,15,3,1,1,1,2,2,1,33120,9.0,8,0,7.0,1,5,4,1
1510,7.086806113342222,14,4,3,2.0,4.0,2.0,39,2,2,25,3,3,1,1,2,7,1,197010,0.0,8,0,21.0,3,20,9,0
1511,10.464255912538889,8,3,4,2.0,4.0,3.0,19,2,2,2,4,2,1,1,3,2,2,115570,1.0,8,0,1.0,0,1,0,0
1512,6.326625390450555,7,3,3,1.0,3.0,3.0,38,1,1,1,4,4,1,1,2,6,1,36690,2.0,8,0,10.0,2,8,7,0
1513,9.048602186523611,11,4,3,3.0,4.0,2.0,47,2,1,6,4,4,1,1,2,3,1,63470,1.0,8,0,26.0,2,26,3,0
1514,6.246504908522778,23,3,3,3.0,2.0,3.0,30,2,1,3,3,1,1,0,2,3,1,59680,,8,0,1.0,3,1,0,0
1515,7.766702365015556,4,4,3,2.0,3.0,3.0,41,2,2,1,4,1,1,0,1,5,1,52570,1.0,8,0,10.0,2,10,0,0
1516,7.3656135653725,15,3,3,1.0,4.0,3.0,36,2,1,24,3,1,1,0,2,2,1,61200,0.0,8,0,10.0,2,9,3,0
1517,9.569344042837775,10,3,3,3.0,1.0,2.0,59,2,2,2,2,2,1,0,5,8,1,20660,4.0,8,1,12.0,3,1,0,0
1518,6.059203480588889,9,3,3,2.0,4.0,3.0,29,1,2,15,4,3,1,0,1,7,1,49680,1.0,8,3,11.0,4,11,4,0
1519,7.169859437750834,17,3,3,4.0,4.0,3.0,54,2,1,9,4,1,1,1,2,7,1,20930,3.0,8,0,36.0,2,10,0,0
1520,7.472212182061389,5,1,3,4.0,4.0,3.0,44,2,1,3,4,3,1,1,2,6,2,25640,1.0,8,3,20.0,3,20,13,0
1521,5.875727353859722,9,3,3,4.0,4.0,2.0,31,2,2,10,2,1,1,0,2,6,0,112440,3.0,8,1,10.0,3,7,1,0
1522,5.6736189201247225,21,3,3,1.0,3.0,2.0,46,1,1,4,1,3,1,1,5,1,1,29110,5.0,8,0,28.0,3,2,1,0
1523,9.879586122266666,15,3,3,4.0,2.0,3.0,22,2,1,16,2,1,1,0,2,2,2,35790,1.0,8,3,1.0,3,1,0,1
1524,6.562157518964722,9,2,3,4.0,1.0,3.0,42,2,1,11,1,1,1,1,4,6,1,60320,0.0,8,0,23.0,2,22,13,0
1525,6.976925479696389,5,3,3,3.0,1.0,3.0,43,1,1,5,3,3,1,0,2,2,1,96990,8.0,8,1,18.0,3,8,0,0
1526,5.936395582329166,11,2,3,4.0,4.0,2.0,54,2,2,1,3,3,1,0,2,3,2,22970,6.0,8,2,29.0,2,20,12,0
1527,6.6861099955375,15,3,3,1.0,3.0,3.0,30,2,2,26,3,2,1,0,2,3,2,44200,9.0,8,0,9.0,3,7,0,0
1528,9.431834002677222,2,2,3,3.0,3.0,3.0,35,1,2,1,2,5,1,1,2,3,2,66460,1.0,8,1,9.0,2,9,1,0
1529,6.833475011155556,12,3,3,1.0,4.0,3.0,39,1,2,1,3,2,1,1,2,0,0,67550,7.0,8,1,21.0,2,18,11,1
1530,8.633544176706666,10,4,3,2.0,3.0,3.0,35,2,1,2,4,1,1,0,2,5,1,108830,3.0,8,0,8.0,3,1,0,1
1531,9.496305220883333,8,2,4,3.0,4.0,2.0,35,0,1,1,1,1,1,1,2,7,1,136100,4.0,8,2,16.0,4,13,4,0
1532,6.199965417224444,16,3,3,3.0,3.0,3.0,20,2,1,18,4,3,1,0,2,7,2,37430,1.0,8,1,2.0,2,2,2,0
1533,5.869509147701667,22,2,3,4.0,4.0,3.0,34,2,1,26,3,3,1,1,1,2,2,52370,1.0,8,1,10.0,3,10,5,0
1534,7.642694109772222,5,2,3,1.0,4.0,2.0,35,2,1,5,4,3,1,1,3,3,1,16750,1.0,8,0,3.0,6,3,0,0
1535,5.524569388665555,21,3,3,3.0,2.0,4.0,42,1,2,2,2,2,1,1,3,5,1,29560,5.0,8,0,23.0,2,20,4,0
1536,6.257679607318056,23,3,3,3.0,3.0,3.0,39,2,2,2,4,1,1,1,1,2,0,72640,0.0,8,0,,5,10,0,0
1537,8.006793842034723,17,2,3,1.0,4.0,3.0,44,1,2,2,2,2,1,1,1,2,1,34520,4.0,8,1,14.0,2,10,0,0
1538,7.397981927710833,19,1,3,2.0,1.0,2.0,46,2,2,2,3,1,1,0,1,6,2,34200,3.0,8,2,22.0,3,2,2,0
1539,10.2999386434625,2,3,3,3.0,2.0,2.0,32,2,1,1,4,3,1,1,5,5,1,191890,0.0,8,1,4.0,3,3,1,0
1540,5.996275100401389,8,3,3,3.0,4.0,3.0,35,2,1,10,1,3,1,1,1,6,0,57650,1.0,8,1,1.0,2,1,0,0
1541,8.987822400713888,10,3,4,4.0,3.0,2.0,19,2,1,5,2,1,1,1,1,3,2,53320,1.0,8,1,0.0,2,0,0,1
1542,6.298850959393056,8,3,3,4.0,4.0,4.0,39,2,0,1,4,3,1,1,1,7,1,36730,3.0,8,1,19.0,3,1,0,1
